Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_39_77,VGND,li1,41.1700,119.6800,0.000038
FILLER_39_69,VGND,li1,39.1000,119.6800,0.000034
FILLER_39_57,VGND,li1,34.5000,119.6800,0.000028
FILLER_39_55,VGND,li1,31.0500,119.6800,0.000022
FILLER_39_51,VGND,li1,29.9000,119.6800,0.000022
FILLER_39_39,VGND,li1,26.2200,119.6800,0.000015
FILLER_39_27,VGND,li1,20.7000,119.6800,0.000015
FILLER_39_15,VGND,li1,15.1800,119.6800,0.000015
FILLER_39_3,VGND,li1,9.6600,119.6800,0.000015
FILLER_38_253,VGND,li1,123.2800,114.2400,0.000073
FILLER_38_250,VGND,li1,120.9800,114.2400,0.000073
FILLER_38_238,VGND,li1,117.7600,114.2400,0.000073
FILLER_38_234,VGND,li1,113.3900,114.2400,0.000072
FILLER_38_230,VGND,li1,112.2400,114.2400,0.000072
FILLER_38_220,VGND,li1,106.9500,114.2400,0.000071
FILLER_38_197,VGND,li1,97.0600,114.2400,0.000067
FILLER_38_195,VGND,li1,95.4500,114.2400,0.000067
FILLER_38_183,VGND,li1,92.4600,114.2400,0.000066
FILLER_38_171,VGND,li1,86.9400,114.2400,0.000063
FILLER_38_165,VGND,li1,81.6500,114.2400,0.000060
FILLER_38_153,VGND,li1,78.6600,114.2400,0.000058
FILLER_38_141,VGND,li1,73.1400,114.2400,0.000056
FILLER_38_137,VGND,li1,69.2300,114.2400,0.000054
FILLER_38_129,VGND,li1,66.7000,114.2400,0.000053
FILLER_38_117,VGND,li1,62.1000,114.2400,0.000049
FILLER_38_105,VGND,li1,54.0500,114.2400,0.000043
FILLER_38_97,VGND,li1,51.9800,114.2400,0.000041
FILLER_38_85,VGND,li1,47.3800,114.2400,0.000038
FILLER_38_82,VGND,li1,43.7000,114.2400,0.000033
FILLER_38_74,VGND,li1,41.4000,114.2400,0.000031
FILLER_38_62,VGND,li1,36.8000,114.2400,0.000027
FILLER_38_50,VGND,li1,29.2100,114.2400,0.000020
FILLER_38_45,VGND,li1,26.6800,114.2400,0.000017
FILLER_38_37,VGND,li1,22.7700,114.2400,0.000014
FILLER_38_29,VGND,li1,20.7000,114.2400,0.000014
FILLER_38_27,VGND,li1,18.1700,114.2400,0.000014
FILLER_38_15,VGND,li1,15.1800,114.2400,0.000014
FILLER_38_3,VGND,li1,9.6600,114.2400,0.000014
FILLER_37_256,VGND,li1,123.9700,114.2400,0.000073
FILLER_37_248,VGND,li1,121.4400,114.2400,0.000073
FILLER_37_235,VGND,li1,113.8500,114.2400,0.000072
FILLER_37_229,VGND,li1,111.0900,114.2400,0.000072
FILLER_37_225,VGND,li1,109.9400,114.2400,0.000071
FILLER_37_223,VGND,li1,108.3300,114.2400,0.000071
FILLER_37_217,VGND,li1,106.7200,114.2400,0.000071
FILLER_37_205,VGND,li1,102.5800,114.2400,0.000069
FILLER_37_185,VGND,li1,93.3800,114.2400,0.000066
FILLER_37_173,VGND,li1,87.8600,114.2400,0.000063
FILLER_37_166,VGND,li1,82.3400,114.2400,0.000061
FILLER_37_159,VGND,li1,78.8900,114.2400,0.000058
FILLER_37_153,VGND,li1,77.2800,114.2400,0.000058
FILLER_37_141,VGND,li1,73.1400,114.2400,0.000056
FILLER_37_125,VGND,li1,63.2500,114.2400,0.000049
FILLER_37_113,VGND,li1,60.2600,114.2400,0.000048
FILLER_37_110,VGND,li1,56.5800,114.2400,0.000044
FILLER_37_98,VGND,li1,53.3600,114.2400,0.000041
FILLER_37_86,VGND,li1,47.8400,114.2400,0.000038
FILLER_37_78,VGND,li1,42.0900,114.2400,0.000033
FILLER_37_69,VGND,li1,37.7200,114.2400,0.000029
FILLER_37_61,VGND,li1,35.4200,114.2400,0.000027
FILLER_37_54,VGND,li1,30.8200,114.2400,0.000020
FILLER_37_47,VGND,li1,27.6000,114.2400,0.000017
FILLER_37_39,VGND,li1,25.3000,114.2400,0.000014
FILLER_37_27,VGND,li1,20.7000,114.2400,0.000014
FILLER_37_15,VGND,li1,15.1800,114.2400,0.000014
FILLER_37_3,VGND,li1,9.6600,114.2400,0.000014
FILLER_36_253,VGND,li1,123.2800,108.8000,0.000133
FILLER_36_248,VGND,li1,120.5200,108.8000,0.000133
FILLER_36_233,VGND,li1,113.6200,108.8000,0.000131
FILLER_36_221,VGND,li1,109.9400,108.8000,0.000130
FILLER_36_209,VGND,li1,104.4200,108.8000,0.000127
FILLER_36_197,VGND,li1,98.9000,108.8000,0.000125
FILLER_36_188,VGND,li1,93.8400,108.8000,0.000122
FILLER_36_177,VGND,li1,87.6300,108.8000,0.000118
FILLER_36_169,VGND,li1,85.1000,108.8000,0.000115
FILLER_36_162,VGND,li1,80.2700,108.8000,0.000111
FILLER_36_158,VGND,li1,79.1200,108.8000,0.000111
FILLER_36_149,VGND,li1,74.2900,108.8000,0.000107
FILLER_36_141,VGND,li1,72.2200,108.8000,0.000104
FILLER_36_138,VGND,li1,69.4600,108.8000,0.000102
FILLER_36_130,VGND,li1,67.1600,108.8000,0.000099
FILLER_36_119,VGND,li1,61.1800,108.8000,0.000093
FILLER_36_111,VGND,li1,56.8100,108.8000,0.000086
FILLER_36_105,VGND,li1,55.2000,108.8000,0.000086
FILLER_36_101,VGND,li1,52.2100,108.8000,0.000080
FILLER_36_97,VGND,li1,51.0600,108.8000,0.000080
FILLER_36_85,VGND,li1,47.3800,108.8000,0.000075
FILLER_36_62,VGND,li1,34.5000,108.8000,0.000053
FILLER_36_50,VGND,li1,31.2800,108.8000,0.000046
FILLER_36_38,VGND,li1,25.7600,108.8000,0.000032
FILLER_36_20,VGND,li1,16.5600,108.8000,0.000038
FILLER_36_14,VGND,li1,12.4200,108.8000,0.000040
FILLER_36_6,VGND,li1,10.1200,108.8000,0.000040
FILLER_35_256,VGND,li1,123.9700,108.8000,0.000133
FILLER_35_248,VGND,li1,121.4400,108.8000,0.000133
FILLER_35_225,VGND,li1,109.9400,108.8000,0.000130
FILLER_35_223,VGND,li1,108.3300,108.8000,0.000129
FILLER_35_217,VGND,li1,106.7200,108.8000,0.000129
FILLER_35_209,VGND,li1,102.3500,108.8000,0.000126
FILLER_35_201,VGND,li1,98.9000,108.8000,0.000125
FILLER_35_169,VGND,li1,83.9500,108.8000,0.000115
FILLER_35_167,VGND,li1,82.5700,108.8000,0.000113
FILLER_35_141,VGND,li1,71.7600,108.8000,0.000104
FILLER_35_128,VGND,li1,64.6300,108.8000,0.000096
FILLER_35_122,VGND,li1,63.0200,108.8000,0.000096
FILLER_35_111,VGND,li1,56.8100,108.8000,0.000086
FILLER_35_97,VGND,li1,50.6000,108.8000,0.000080
FILLER_35_76,VGND,li1,42.3200,108.8000,0.000067
FILLER_35_69,VGND,li1,38.1800,108.8000,0.000058
FILLER_35_57,VGND,li1,34.5000,108.8000,0.000053
FILLER_35_32,VGND,li1,20.4700,108.8000,0.000036
FILLER_35_24,VGND,li1,18.4000,108.8000,0.000037
FILLER_35_7,VGND,li1,9.4300,108.8000,0.000040
FILLER_34_253,VGND,li1,123.2800,103.3600,0.000132
FILLER_34_251,VGND,li1,121.2100,103.3600,0.000132
FILLER_34_243,VGND,li1,119.1400,103.3600,0.000132
FILLER_34_235,VGND,li1,114.3100,103.3600,0.000131
FILLER_34_223,VGND,li1,110.8600,103.3600,0.000131
FILLER_34_197,VGND,li1,96.8300,103.3600,0.000123
FILLER_34_189,VGND,li1,92.6900,103.3600,0.000121
FILLER_34_185,VGND,li1,91.5400,103.3600,0.000121
FILLER_34_166,VGND,li1,82.1100,103.3600,0.000113
FILLER_34_162,VGND,li1,80.9600,103.3600,0.000113
FILLER_34_157,VGND,li1,78.2000,103.3600,0.000109
FILLER_34_149,VGND,li1,74.7500,103.3600,0.000108
FILLER_34_141,VGND,li1,72.2200,103.3600,0.000105
FILLER_34_124,VGND,li1,63.4800,103.3600,0.000095
FILLER_34_102,VGND,li1,52.9000,103.3600,0.000083
FILLER_34_93,VGND,li1,48.9900,103.3600,0.000077
FILLER_34_85,VGND,li1,46.4600,103.3600,0.000072
FILLER_34_83,VGND,li1,43.9300,103.3600,0.000069
FILLER_34_75,VGND,li1,41.8600,103.3600,0.000065
FILLER_34_63,VGND,li1,37.2600,103.3600,0.000053
FILLER_34_59,VGND,li1,32.8900,103.3600,0.000048
FILLER_34_51,VGND,li1,30.8200,103.3600,0.000043
FILLER_34_44,VGND,li1,26.2200,103.3600,0.000032
FILLER_34_29,VGND,li1,20.7000,103.3600,0.000027
FILLER_34_26,VGND,li1,17.9400,103.3600,0.000027
FILLER_34_18,VGND,li1,15.6400,103.3600,0.000028
FILLER_34_6,VGND,li1,11.0400,103.3600,0.000028
FILLER_33_258,VGND,li1,124.4300,103.3600,0.000132
FILLER_33_252,VGND,li1,122.8200,103.3600,0.000132
FILLER_33_240,VGND,li1,118.6800,103.3600,0.000132
FILLER_33_233,VGND,li1,112.9300,103.3600,0.000131
FILLER_33_225,VGND,li1,110.8600,103.3600,0.000131
FILLER_33_223,VGND,li1,108.3300,103.3600,0.000130
FILLER_33_205,VGND,li1,100.2800,103.3600,0.000125
FILLER_33_197,VGND,li1,97.0600,103.3600,0.000123
FILLER_33_185,VGND,li1,93.3800,103.3600,0.000122
FILLER_33_169,VGND,li1,83.4900,103.3600,0.000115
FILLER_33_165,VGND,li1,82.1100,103.3600,0.000113
FILLER_33_153,VGND,li1,78.6600,103.3600,0.000111
FILLER_33_141,VGND,li1,73.1400,103.3600,0.000105
FILLER_33_128,VGND,li1,66.2400,103.3600,0.000099
FILLER_33_113,VGND,li1,59.3400,103.3600,0.000091
FILLER_33_109,VGND,li1,56.3500,103.3600,0.000087
FILLER_33_97,VGND,li1,52.9000,103.3600,0.000083
FILLER_33_65,VGND,li1,35.6500,103.3600,0.000053
FILLER_33_57,VGND,li1,33.5800,103.3600,0.000048
FILLER_33_55,VGND,li1,31.0500,103.3600,0.000043
FILLER_33_43,VGND,li1,25.7600,103.3600,0.000032
FILLER_33_35,VGND,li1,23.4600,103.3600,0.000027
FILLER_33_27,VGND,li1,18.4000,103.3600,0.000027
FILLER_33_15,VGND,li1,15.1800,103.3600,0.000028
FILLER_33_3,VGND,li1,9.6600,103.3600,0.000028
FILLER_32_258,VGND,li1,124.4300,97.9200,0.000217
FILLER_32_221,VGND,li1,109.9400,97.9200,0.000203
FILLER_32_209,VGND,li1,104.4200,97.9200,0.000196
FILLER_32_197,VGND,li1,98.9000,97.9200,0.000188
FILLER_32_184,VGND,li1,92.9200,97.9200,0.000179
FILLER_32_172,VGND,li1,87.4000,97.9200,0.000172
FILLER_32_160,VGND,li1,81.8800,97.9200,0.000164
FILLER_32_148,VGND,li1,76.3600,97.9200,0.000155
FILLER_32_126,VGND,li1,64.4000,97.9200,0.000132
FILLER_32_115,VGND,li1,60.2600,97.9200,0.000127
FILLER_32_103,VGND,li1,55.6600,97.9200,0.000117
FILLER_32_83,VGND,li1,43.9300,97.9200,0.000095
FILLER_32_77,VGND,li1,42.3200,97.9200,0.000090
FILLER_32_73,VGND,li1,39.3300,97.9200,0.000084
FILLER_32_65,VGND,li1,35.6500,97.9200,0.000075
FILLER_32_47,VGND,li1,27.6000,97.9200,0.000054
FILLER_32_29,VGND,li1,19.0900,97.9200,0.000053
FILLER_32_26,VGND,li1,17.9400,97.9200,0.000055
FILLER_32_18,VGND,li1,14.4900,97.9200,0.000055
FILLER_32_3,VGND,li1,7.3600,97.9200,0.000057
FILLER_31_257,VGND,li1,124.2000,97.9200,0.000217
FILLER_31_233,VGND,li1,113.1600,97.9200,0.000209
FILLER_31_225,VGND,li1,110.8600,97.9200,0.000206
FILLER_31_223,VGND,li1,108.3300,97.9200,0.000200
FILLER_31_217,VGND,li1,106.7200,97.9200,0.000200
FILLER_31_205,VGND,li1,102.5800,97.9200,0.000194
FILLER_31_193,VGND,li1,97.0600,97.9200,0.000184
FILLER_31_188,VGND,li1,92.4600,97.9200,0.000179
FILLER_31_176,VGND,li1,89.2400,97.9200,0.000175
FILLER_31_164,VGND,li1,81.8800,97.9200,0.000164
FILLER_31_149,VGND,li1,74.2900,97.9200,0.000152
FILLER_31_143,VGND,li1,72.6800,97.9200,0.000148
FILLER_31_136,VGND,li1,68.5400,97.9200,0.000142
FILLER_31_128,VGND,li1,66.2400,97.9200,0.000137
FILLER_31_116,VGND,li1,61.6400,97.9200,0.000127
FILLER_31_94,VGND,li1,51.5200,97.9200,0.000107
FILLER_31_82,VGND,li1,46.0000,97.9200,0.000099
FILLER_31_66,VGND,li1,36.1100,97.9200,0.000075
FILLER_31_44,VGND,li1,26.2200,97.9200,0.000046
FILLER_31_24,VGND,li1,16.7900,97.9200,0.000055
FILLER_30_258,VGND,li1,124.4300,92.4800,0.000213
FILLER_30_236,VGND,li1,115.4600,92.4800,0.000208
FILLER_30_224,VGND,li1,111.3200,92.4800,0.000204
FILLER_30_209,VGND,li1,103.5000,92.4800,0.000197
FILLER_30_197,VGND,li1,98.9000,92.4800,0.000191
FILLER_30_161,VGND,li1,81.4200,92.4800,0.000168
FILLER_30_155,VGND,li1,77.2800,92.4800,0.000161
FILLER_30_150,VGND,li1,74.9800,92.4800,0.000158
FILLER_30_141,VGND,li1,70.8400,92.4800,0.000151
FILLER_30_131,VGND,li1,66.0100,92.4800,0.000140
FILLER_30_124,VGND,li1,62.7900,92.4800,0.000135
FILLER_30_116,VGND,li1,60.7200,92.4800,0.000130
FILLER_30_96,VGND,li1,51.5200,92.4800,0.000114
FILLER_30_83,VGND,li1,43.9300,92.4800,0.000096
FILLER_30_71,VGND,li1,38.4100,92.4800,0.000081
FILLER_30_67,VGND,li1,37.2600,92.4800,0.000075
FILLER_30_55,VGND,li1,33.5800,92.4800,0.000063
FILLER_30_29,VGND,li1,20.2400,92.4800,0.000044
FILLER_30_27,VGND,li1,18.1700,92.4800,0.000045
FILLER_30_3,VGND,li1,7.3600,92.4800,0.000046
FILLER_29_248,VGND,li1,120.0600,92.4800,0.000212
FILLER_29_242,VGND,li1,117.5300,92.4800,0.000211
FILLER_29_230,VGND,li1,114.0800,92.4800,0.000208
FILLER_29_222,VGND,li1,108.1000,92.4800,0.000202
FILLER_29_206,VGND,li1,100.9700,92.4800,0.000194
FILLER_29_198,VGND,li1,98.4400,92.4800,0.000191
FILLER_29_189,VGND,li1,92.9200,92.4800,0.000184
FILLER_29_181,VGND,li1,90.6200,92.4800,0.000180
FILLER_29_169,VGND,li1,86.0200,92.4800,0.000175
FILLER_29_167,VGND,li1,82.5700,92.4800,0.000168
FILLER_29_155,VGND,li1,79.5800,92.4800,0.000165
FILLER_29_143,VGND,li1,74.0600,92.4800,0.000154
FILLER_29_116,VGND,li1,59.5700,92.4800,0.000130
FILLER_29_111,VGND,li1,56.8100,92.4800,0.000125
FILLER_29_92,VGND,li1,48.7600,92.4800,0.000107
FILLER_29_69,VGND,li1,37.4900,92.4800,0.000075
FILLER_29_57,VGND,li1,32.4300,92.4800,0.000063
FILLER_29_55,VGND,li1,31.0500,92.4800,0.000056
FILLER_29_51,VGND,li1,29.9000,92.4800,0.000056
FILLER_29_41,VGND,li1,25.0700,92.4800,0.000040
FILLER_29_26,VGND,li1,18.1700,92.4800,0.000045
FILLER_29_15,VGND,li1,12.8800,92.4800,0.000046
FILLER_29_3,VGND,li1,9.6600,92.4800,0.000046
FILLER_28_253,VGND,li1,123.2800,87.0400,0.000170
FILLER_28_251,VGND,li1,121.2100,87.0400,0.000170
FILLER_28_228,VGND,li1,110.6300,87.0400,0.000167
FILLER_28_220,VGND,li1,108.5600,87.0400,0.000164
FILLER_28_211,VGND,li1,103.5000,87.0400,0.000160
FILLER_28_197,VGND,li1,96.6000,87.0400,0.000151
FILLER_28_195,VGND,li1,95.4500,87.0400,0.000151
FILLER_28_187,VGND,li1,93.3800,87.0400,0.000148
FILLER_28_175,VGND,li1,88.7800,87.0400,0.000140
FILLER_28_153,VGND,li1,76.8200,87.0400,0.000126
FILLER_28_141,VGND,li1,73.1400,87.0400,0.000121
FILLER_28_139,VGND,li1,69.6900,87.0400,0.000116
FILLER_28_131,VGND,li1,67.6200,87.0400,0.000113
FILLER_28_121,VGND,li1,62.1000,87.0400,0.000105
FILLER_28_109,VGND,li1,58.4200,87.0400,0.000099
FILLER_28_102,VGND,li1,52.9000,87.0400,0.000091
FILLER_28_90,VGND,li1,49.6800,87.0400,0.000085
FILLER_28_49,VGND,li1,28.5200,87.0400,0.000043
FILLER_28_41,VGND,li1,26.2200,87.0400,0.000037
FILLER_28_29,VGND,li1,21.6200,87.0400,0.000032
FILLER_28_27,VGND,li1,18.1700,87.0400,0.000033
FILLER_28_15,VGND,li1,15.1800,87.0400,0.000033
FILLER_28_3,VGND,li1,9.6600,87.0400,0.000034
FILLER_27_247,VGND,li1,121.9000,87.0400,0.000170
FILLER_27_235,VGND,li1,116.3800,87.0400,0.000170
FILLER_27_215,VGND,li1,105.3400,87.0400,0.000162
FILLER_27_203,VGND,li1,101.6600,87.0400,0.000158
FILLER_27_191,VGND,li1,96.1400,87.0400,0.000151
FILLER_27_179,VGND,li1,90.6200,87.0400,0.000145
FILLER_27_164,VGND,li1,81.8800,87.0400,0.000132
FILLER_27_152,VGND,li1,78.2000,87.0400,0.000126
FILLER_27_137,VGND,li1,69.9200,87.0400,0.000116
FILLER_27_125,VGND,li1,65.7800,87.0400,0.000108
FILLER_27_113,VGND,li1,60.2600,87.0400,0.000102
FILLER_27_110,VGND,li1,56.5800,87.0400,0.000096
FILLER_27_97,VGND,li1,51.0600,87.0400,0.000085
FILLER_27_85,VGND,li1,47.3800,87.0400,0.000082
FILLER_27_73,VGND,li1,41.8600,87.0400,0.000072
FILLER_27_55,VGND,li1,31.0500,87.0400,0.000049
FILLER_27_51,VGND,li1,29.9000,87.0400,0.000043
FILLER_27_40,VGND,li1,24.3800,87.0400,0.000031
FILLER_27_25,VGND,li1,17.2500,87.0400,0.000033
FILLER_27_14,VGND,li1,12.4200,87.0400,0.000034
FILLER_27_6,VGND,li1,10.1200,87.0400,0.000034
FILLER_26_253,VGND,li1,123.2800,81.6000,0.000178
FILLER_26_248,VGND,li1,120.5200,81.6000,0.000178
FILLER_26_232,VGND,li1,112.9300,81.6000,0.000175
FILLER_26_224,VGND,li1,110.4000,81.6000,0.000174
FILLER_26_212,VGND,li1,105.8000,81.6000,0.000170
FILLER_26_200,VGND,li1,100.2800,81.6000,0.000165
FILLER_26_193,VGND,li1,94.9900,81.6000,0.000160
FILLER_26_181,VGND,li1,91.5400,81.6000,0.000155
FILLER_26_141,VGND,li1,70.8400,81.6000,0.000128
FILLER_26_133,VGND,li1,67.3900,81.6000,0.000124
FILLER_26_125,VGND,li1,64.8600,81.6000,0.000120
FILLER_26_114,VGND,li1,59.8000,81.6000,0.000108
FILLER_26_97,VGND,li1,51.0600,81.6000,0.000091
FILLER_26_85,VGND,li1,47.3800,81.6000,0.000085
FILLER_26_78,VGND,li1,42.7800,81.6000,0.000075
FILLER_26_66,VGND,li1,38.6400,81.6000,0.000065
FILLER_26_59,VGND,li1,33.1200,81.6000,0.000048
FILLER_26_41,VGND,li1,25.7600,81.6000,0.000032
FILLER_26_29,VGND,li1,21.6200,81.6000,0.000033
FILLER_26_20,VGND,li1,16.5600,81.6000,0.000034
FILLER_26_12,VGND,li1,11.2700,81.6000,0.000035
FILLER_26_6,VGND,li1,9.6600,81.6000,0.000035
FILLER_25_258,VGND,li1,124.4300,81.6000,0.000178
FILLER_25_250,VGND,li1,122.3600,81.6000,0.000178
FILLER_25_238,VGND,li1,117.7600,81.6000,0.000178
FILLER_25_229,VGND,li1,111.0900,81.6000,0.000174
FILLER_25_225,VGND,li1,109.9400,81.6000,0.000174
FILLER_25_220,VGND,li1,107.6400,81.6000,0.000172
FILLER_25_208,VGND,li1,103.0400,81.6000,0.000168
FILLER_25_188,VGND,li1,92.4600,81.6000,0.000158
FILLER_25_180,VGND,li1,90.1600,81.6000,0.000155
FILLER_25_160,VGND,li1,79.3500,81.6000,0.000140
FILLER_25_150,VGND,li1,74.7500,81.6000,0.000134
FILLER_25_136,VGND,li1,69.9200,81.6000,0.000128
FILLER_25_124,VGND,li1,65.3200,81.6000,0.000120
FILLER_25_120,VGND,li1,60.9500,81.6000,0.000113
FILLER_25_116,VGND,li1,59.8000,81.6000,0.000108
FILLER_25_91,VGND,li1,48.0700,81.6000,0.000085
FILLER_25_83,VGND,li1,45.5400,81.6000,0.000081
FILLER_25_71,VGND,li1,40.9400,81.6000,0.000070
FILLER_25_65,VGND,li1,36.1100,81.6000,0.000059
FILLER_25_57,VGND,li1,33.5800,81.6000,0.000053
FILLER_25_55,VGND,li1,31.0500,81.6000,0.000043
FILLER_25_49,VGND,li1,29.4400,81.6000,0.000043
FILLER_25_29,VGND,li1,20.2400,81.6000,0.000034
FILLER_25_17,VGND,li1,16.1000,81.6000,0.000034
FILLER_25_3,VGND,li1,8.7400,81.6000,0.000035
FILLER_24_258,VGND,li1,124.4300,76.1600,0.000162
FILLER_24_233,VGND,li1,113.3900,76.1600,0.000156
FILLER_24_222,VGND,li1,108.3300,76.1600,0.000151
FILLER_24_201,VGND,li1,98.6700,76.1600,0.000140
FILLER_24_194,VGND,li1,95.2200,76.1600,0.000134
FILLER_24_188,VGND,li1,92.2300,76.1600,0.000130
FILLER_24_182,VGND,li1,90.6200,76.1600,0.000130
